parsed_smell,parsed_smell_identifiers,message
"
		67 FieldDeclaration
			67 VariableDeclaration
				67 PredefinedType
				67 VariableDeclarator
					67 EqualsValueClause
						67 ObjectCreationExpression
							67 PredefinedType
							67 ArgumentList
","
		67 FieldDeclaration
			67 VariableDeclaration
				67 PredefinedType
				67 VariableDeclarator
					67 EqualsValueClause
						67 ObjectCreationExpression
							67 PredefinedType
							67 ArgumentList",Adjustment
"
		68 FieldDeclaration
			68 VariableDeclaration
				68 IdentifierName
				68 VariableDeclarator
","
		68 FieldDeclaration
			68 VariableDeclaration
				68 IdentifierName BackgroundTaskRoutine
				68 VariableDeclarator",Adjustment
"
	23 ClassDeclaration
","
	23 ClassDeclaration",Deficient
"
																		119 CatchClause
																			119 Block
","
																		119 CatchClause
																			119 Block",Refactor
"
																		119 CatchClause
																			119 Block
","
																		119 CatchClause
																			119 Block",Refactor
"
											271 ExpressionStatement
												271 InvocationExpression
													271 SimpleMemberAccessExpression
														271 IdentifierName
														271 IdentifierName
													271 ArgumentList
														271 Argument
															271 StringLiteralExpression
","
											271 ExpressionStatement
												271 InvocationExpression
													271 SimpleMemberAccessExpression
														271 IdentifierName sb
														271 IdentifierName Append
													271 ArgumentList
														271 Argument
															271 StringLiteralExpression",Refactor
"
									297 ExpressionStatement
										297 InvocationExpression
											297 SimpleMemberAccessExpression
												297 IdentifierName
												297 IdentifierName
											297 ArgumentList
												297 Argument
													297 StringLiteralExpression
","
									297 ExpressionStatement
										297 InvocationExpression
											297 SimpleMemberAccessExpression
												297 IdentifierName sb
												297 IdentifierName Append
											297 ArgumentList
												297 Argument
													297 StringLiteralExpression",Refactor
"
						115 ExpressionStatement
							115 SimpleAssignmentExpression
								115 SimpleMemberAccessExpression
									115 SimpleMemberAccessExpression
										115 IdentifierName
										115 IdentifierName
									115 IdentifierName
								115 SimpleMemberAccessExpression
									115 SimpleMemberAccessExpression
										115 IdentifierName
										115 IdentifierName
									115 IdentifierName
","
						115 ExpressionStatement
							115 SimpleAssignmentExpression
								115 SimpleMemberAccessExpression
									115 SimpleMemberAccessExpression
										115 IdentifierName LoggingConfig
										115 IdentifierName Instance
									115 IdentifierName LogEchoOnConsole
								115 SimpleMemberAccessExpression
									115 SimpleMemberAccessExpression
										115 IdentifierName LoggingConfig
										115 IdentifierName Instance
									115 IdentifierName LogEchoOnConsole",Remove
"
		196 PropertyDeclaration
			196 AttributeList
				196 Attribute
					196 IdentifierName
","
		196 PropertyDeclaration
			196 AttributeList
				196 Attribute
					196 IdentifierName Obsolete",Deficient
"
		196 PropertyDeclaration
			196 AttributeList
				196 Attribute
					196 IdentifierName
","
		196 PropertyDeclaration
			196 AttributeList
				196 Attribute
					196 IdentifierName Obsolete",Deficient
"
		208 MethodDeclaration
			208 PredefinedType
			208 ParameterList
				208 Parameter
					208 PredefinedType
					208 EqualsValueClause
						208 StringLiteralExpression
				208 Parameter
					208 ArrayType
						208 PredefinedType
						208 ArrayRankSpecifier
							208 OmittedArraySizeExpression
","
		208 MethodDeclaration
			208 PredefinedType
			208 ParameterList
				208 Parameter
					208 PredefinedType
					208 EqualsValueClause
						208 StringLiteralExpression
				208 Parameter
					208 ArrayType
						208 PredefinedType
						208 ArrayRankSpecifier
							208 OmittedArraySizeExpression",Refactor
"
				64 LocalDeclarationStatement
					64 VariableDeclaration
						64 QualifiedName
							64 QualifiedName
								64 QualifiedName
									64 IdentifierName
									64 IdentifierName
								64 IdentifierName
							64 IdentifierName
						64 VariableDeclarator
							64 EqualsValueClause
								64 ObjectCreationExpression
									64 QualifiedName
										64 QualifiedName
											64 QualifiedName
												64 IdentifierName
												64 IdentifierName
											64 IdentifierName
										64 IdentifierName
									64 ArgumentList
","
				64 LocalDeclarationStatement
					64 VariableDeclaration
						64 QualifiedName
							64 QualifiedName
								64 QualifiedName
									64 IdentifierName Trinity
									64 IdentifierName Win32
								64 IdentifierName NativeAPI
							64 IdentifierName PROCESS_MEMORY_COUNTERS
						64 VariableDeclarator
							64 EqualsValueClause
								64 ObjectCreationExpression
									64 QualifiedName
										64 QualifiedName
											64 QualifiedName
												64 IdentifierName Trinity
												64 IdentifierName Win32
											64 IdentifierName NativeAPI
										64 IdentifierName PROCESS_MEMORY_COUNTERS
									64 ArgumentList",Remove
"
		132 MethodDeclaration
			132 PredefinedType
			132 ParameterList
","
		132 MethodDeclaration
			132 PredefinedType
			132 ParameterList",Deficient
"
	16 ClassDeclaration
","
	16 ClassDeclaration",Deficient
"
		22 MethodDeclaration
			22 PredefinedType
			22 ParameterList
				22 Parameter
					22 PredefinedType
					22 EqualsValueClause
						22 StringLiteralExpression
","
		22 MethodDeclaration
			22 PredefinedType
			22 ParameterList
				22 Parameter
					22 PredefinedType
					22 EqualsValueClause
						22 StringLiteralExpression",Deficient
"
						51 ThrowStatement
							51 ObjectCreationExpression
								51 IdentifierName
								51 ArgumentList
									51 Argument
										51 IdentifierName
","
						51 ThrowStatement
							51 ObjectCreationExpression
								51 IdentifierName Exception
								51 ArgumentList
									51 Argument
										51 IdentifierName message",Refactor
"
	13 ClassDeclaration
		13 BaseList
			13 SimpleBaseType
				13 IdentifierName
","
	13 ClassDeclaration
		13 BaseList
			13 SimpleBaseType
				13 IdentifierName Attribute",Deficient
"
	26 ClassDeclaration
","
	26 ClassDeclaration",Rename
"
	133 ClassDeclaration
		133 BaseList
			133 SimpleBaseType
				133 IdentifierName
","
	133 ClassDeclaration
		133 BaseList
			133 SimpleBaseType
				133 IdentifierName Exception",Refactor
"
		245 MethodDeclaration
			245 IdentifierName
			245 ParameterList
				245 Parameter
					245 PredefinedType
				245 Parameter
					245 PointerType
						245 PredefinedType
				245 Parameter
					245 PredefinedType
				245 Parameter
					245 PredefinedType
","
		245 MethodDeclaration
			245 IdentifierName ICellAccessor
			245 ParameterList
				245 Parameter
					245 PredefinedType
				245 Parameter
					245 PointerType
						245 PredefinedType
				245 Parameter
					245 PredefinedType
				245 Parameter
					245 PredefinedType",Rename
"
		250 MethodDeclaration
			250 IdentifierName
			250 ParameterList
				250 Parameter
					250 PredefinedType
				250 Parameter
					250 PointerType
						250 PredefinedType
				250 Parameter
					250 PredefinedType
				250 Parameter
					250 PredefinedType
				250 Parameter
					250 IdentifierName
","
		250 MethodDeclaration
			250 IdentifierName ICellAccessor
			250 ParameterList
				250 Parameter
					250 PredefinedType
				250 Parameter
					250 PointerType
						250 PredefinedType
				250 Parameter
					250 PredefinedType
				250 Parameter
					250 PredefinedType
				250 Parameter
					250 IdentifierName CellAccessOptions",Rename
"
		250 MethodDeclaration
			250 IdentifierName
			250 ParameterList
				250 Parameter
					250 PredefinedType
				250 Parameter
					250 PointerType
						250 PredefinedType
				250 Parameter
					250 PredefinedType
				250 Parameter
					250 PredefinedType
				250 Parameter
					250 IdentifierName
","
		250 MethodDeclaration
			250 IdentifierName ICellAccessor
			250 ParameterList
				250 Parameter
					250 PredefinedType
				250 Parameter
					250 PointerType
						250 PredefinedType
				250 Parameter
					250 PredefinedType
				250 Parameter
					250 PredefinedType
				250 Parameter
					250 IdentifierName CellAccessOptions",Rename
"
		24 MethodDeclaration
			24 PredefinedType
			24 ParameterList
			25 Block
				26 IfStatement
					26 EqualsExpression
						26 InvocationExpression
							26 SimpleMemberAccessExpression
								26 IdentifierName
								26 IdentifierName
							26 ArgumentList
								26 Argument
									26 IdentifierName
								26 Argument
									26 NumericLiteralExpression
								26 Argument
									26 NumericLiteralExpression
						26 NumericLiteralExpression
					27 ReturnStatement
						27 TrueLiteralExpression
					28 ElseClause
						29 ReturnStatement
							29 FalseLiteralExpression
","
		24 MethodDeclaration
			24 PredefinedType
			24 ParameterList
			25 Block
				26 IfStatement
					26 EqualsExpression
						26 InvocationExpression
							26 SimpleMemberAccessExpression
								26 IdentifierName Interlocked
								26 IdentifierName CompareExchange
							26 ArgumentList
								26 Argument
									26 IdentifierName spinlock
								26 Argument
									26 NumericLiteralExpression
								26 Argument
									26 NumericLiteralExpression
						26 NumericLiteralExpression
					27 ReturnStatement
						27 TrueLiteralExpression
					28 ElseClause
						29 ReturnStatement
							29 FalseLiteralExpression",Remove
"
			35 PredefinedType
			35 ParameterList
			36 Block
				37 ExpressionStatement
					37 SimpleAssignmentExpression
						37 IdentifierName
						37 NumericLiteralExpression
","
			35 PredefinedType
			35 ParameterList
			36 Block
				37 ExpressionStatement
					37 SimpleAssignmentExpression
						37 IdentifierName spinlock
						37 NumericLiteralExpression",Remove
"
				22 Block
","
				22 Block",Refactor
"
				36 Block
","
				36 Block",Refactor
"
		18 ConstructorDeclaration
			18 ParameterList
			19 Block
				20 ExpressionStatement
					20 SimpleAssignmentExpression
						20 IdentifierName
						20 ObjectCreationExpression
							20 GenericName
								20 TypeArgumentList
									20 IdentifierName
							20 ArgumentList
				21 ExpressionStatement
					21 SimpleAssignmentExpression
						21 IdentifierName
						21 ObjectCreationExpression
							21 GenericName
								21 TypeArgumentList
									21 IdentifierName
							21 ArgumentList
","
		18 ConstructorDeclaration
			18 ParameterList
			19 Block
				20 ExpressionStatement
					20 SimpleAssignmentExpression
						20 IdentifierName FailureHandlers
						20 ObjectCreationExpression
							20 GenericName
								20 TypeArgumentList
									20 IdentifierName MachineFailureHandler
							20 ArgumentList
				21 ExpressionStatement
					21 SimpleAssignmentExpression
						21 IdentifierName ConnectionFailureHandlers
						21 ObjectCreationExpression
							21 GenericName
								21 TypeArgumentList
									21 IdentifierName ConnectionFailureHandler
							21 ArgumentList",Refactor
